competition_name,season_name,competition_short,tournament_id,team,player,position,position_x,position_y,starts,jersey_number,position_order,position_group,general_role,offensive_role,defensive_role,importance_score,importance_tier,strengths,weaknesses,best_role_fits,best_role_fit_scores,role_adjusted_importance_score,xi_number,xi_label,xi_role_label,starts_share
UEFA Euro,2024,Euro,Euro_2024,Portugal,Vitor Machado Ferreira,Right Defensive Midfield,45.0,52.0,3,23,9,Midfielder,Box Threat,Finisher / Shot Threat,Ball Winner,91.15,Key Player,"['Strong xG generation', 'High shot volume', 'High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","99.2, 92.6, 89.5",91.15,7,7. Vitor Machado Ferreira | Right Defensive Midfield,Box Threat | Key Player,60.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,João Maria Lobo Alves Palhinha Gonçalves,Left Defensive Midfield,45.0,28.0,3,6,11,Midfielder,Pressing Player,Balanced Offensive Role,Pressing Specialist,83.12,Key Player,"['High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Ball Winner, Pressing Player, Balanced Role","94.9, 94.2, 85.9",83.12,8,8. João Maria Lobo Alves Palhinha Gonçalves | Left Defensive Midfield,Pressing Player | Key Player,60.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,Bruno Miguel Borges Fernandes,Center Attacking Midfield,78.0,40.0,3,8,18,Midfielder,Box Threat,Finisher / Shot Threat,Pressing Specialist,93.83,Key Player,"['Strong xG generation', 'High shot volume', 'High passing involvement', 'High carry volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Pressing Player","98.5, 95.2, 94.2",93.83,9,9. Bruno Miguel Borges Fernandes | Center Attacking Midfield,Box Threat | Key Player,60.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,Bernardo Mota Veiga de Carvalho e Silva,Right Wing,88.0,68.0,2,10,20,Forward,Box Threat,Finisher / Shot Threat,Pressing Specialist,92.01,Key Player,"['Strong xG generation', 'High shot volume', 'High passing involvement', 'High carry volume', 'High pressing activity']",['No clear major weakness from selected indicators'],"Box Threat, Progressive Carrier, Tempo Controller","96.5, 94.4, 88.9",92.01,10,10. Bernardo Mota Veiga de Carvalho e Silva | Right Wing,Box Threat | Key Player,40.0
UEFA Euro,2024,Euro,Euro_2024,Portugal,Cristiano Ronaldo dos Santos Aveiro,Center Forward,105.0,40.0,4,7,23,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,57.04,Rotation / Contributor,"['Strong xG generation', 'High shot volume']",['No clear major weakness from selected indicators'],"Box Threat, Balanced Role, Ball Winner","100.0, 56.1, 51.4",57.04,11,11. Cristiano Ronaldo dos Santos Aveiro | Center Forward,Box Threat | Rotation / Contributor,80.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Florin Constantin Niţă,Goalkeeper,8.0,40.0,2,1,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,43.25,Low Usage / Limited Impact,['Active in recoveries'],"['Low passing accuracy', 'Low clearance activity', 'Limited shot-stopping event volume']","Ball Winner, Tempo Controller, Progressive Carrier","55.7, 51.0, 38.2",43.25,1,1. Florin Constantin Niţă | Goalkeeper,Goalkeeper | Low Usage / Limited Impact,100.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Andrei Florin Ratiu,Right Back,28.0,68.0,2,2,2,Defender,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,46.43,Low Usage / Limited Impact,['Balanced profile without one dominant strength'],"['Limited xG generation', 'Low shot volume']","Pressing Player, Tempo Controller, Ball Winner","78.8, 57.8, 54.7",46.43,2,2. Andrei Florin Ratiu | Right Back,Balanced Role | Low Usage / Limited Impact,100.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Radu Drăgușin,Right Center Back,25.0,52.0,2,3,3,Defender,Box Threat,Finisher / Shot Threat,Defensive Contributor,55.83,Rotation / Contributor,['High shot volume'],['No clear major weakness from selected indicators'],"Box Threat, Ball Winner, Balanced Role","79.0, 71.8, 61.4",55.83,3,3. Radu Drăgușin | Right Center Back,Box Threat | Rotation / Contributor,100.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Andrei Burcă Andonie,Left Center Back,25.0,28.0,2,15,5,Defender,Ball Winner,Balanced Offensive Role,Ball Winner,65.56,Important Player,['Strong ball-winning activity'],['No clear major weakness from selected indicators'],"Ball Winner, Balanced Role, Pressing Player","78.0, 68.6, 65.9",65.56,4,4. Andrei Burcă Andonie | Left Center Back,Ball Winner | Important Player,100.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Nicușor Silviu Bancu,Left Back,28.0,12.0,1,11,6,Defender,Pressing Player,High-Volume Passer,Pressing Specialist,69.65,Important Player,"['High passing involvement', 'High pressing activity']","['Limited xG generation', 'Low shot volume']","Pressing Player, Ball Winner, Progressive Carrier","97.4, 82.1, 74.3",69.65,5,5. Nicușor Silviu Bancu | Left Back,Pressing Player | Important Player,50.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Marius Mihai Marin,Center Defensive Midfield,45.0,40.0,2,6,10,Midfielder,Pressing Player,Balanced Offensive Role,Pressing Specialist,53.82,Rotation / Contributor,"['High pressing activity', 'Strong ball-winning activity']","['Limited xG generation', 'Low shot volume']","Pressing Player, Ball Winner, Balanced Role","90.0, 81.2, 59.7",53.82,6,6. Marius Mihai Marin | Center Defensive Midfield,Pressing Player | Rotation / Contributor,100.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Răzvan Gabriel Marin,Right Center Midfield,60.0,52.0,2,18,12,Midfielder,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,67.1,Important Player,['Balanced profile without one dominant strength'],['No clear major weakness from selected indicators'],"Pressing Player, Progressive Carrier, Balanced Role","77.5, 68.2, 65.6",67.1,7,7. Răzvan Gabriel Marin | Right Center Midfield,Balanced Role | Important Player,100.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Nicolae Claudiu Stanciu,Left Center Midfield,60.0,28.0,2,21,14,Midfielder,Pressing Player,Balanced Offensive Role,Pressing Specialist,51.6,Rotation / Contributor,['High pressing activity'],"['Limited xG generation', 'Low shot volume']","Pressing Player, Tempo Controller, Progressive Carrier","97.4, 51.0, 49.7",51.6,8,8. Nicolae Claudiu Stanciu | Left Center Midfield,Pressing Player | Rotation / Contributor,100.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Dennis Man,Right Midfield,62.0,66.0,2,20,15,Midfielder,Box Threat,Finisher / Shot Threat,Ball Winner,67.61,Important Player,"['Strong xG generation', 'High shot volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Box Threat, Ball Winner, Balanced Role","94.1, 94.1, 72.5",67.61,9,9. Dennis Man | Right Midfield,Box Threat | Important Player,100.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Valentin Mihai Mihăilă,Left Midfield,62.0,14.0,1,13,16,Forward,Box Threat,Finisher / Shot Threat,Balanced Defensive Role,47.45,Low Usage / Limited Impact,['High shot volume'],['No clear major weakness from selected indicators'],"Box Threat, Ball Winner, Balanced Role","86.7, 72.2, 54.3",47.45,10,10. Valentin Mihai Mihăilă | Left Midfield,Box Threat | Low Usage / Limited Impact,50.0
UEFA Euro,2024,Euro,Euro_2024,Romania,Denis Mihai Drăguş,Center Forward,105.0,40.0,2,19,23,Forward,Pressing Player,Balanced Offensive Role,Pressing Specialist,57.54,Rotation / Contributor,"['High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Box Threat","99.1, 69.1, 68.4",57.54,11,11. Denis Mihai Drăguş | Center Forward,Pressing Player | Rotation / Contributor,100.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,Angus Gunn,Goalkeeper,8.0,40.0,3,1,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,44.68,Low Usage / Limited Impact,['Balanced goalkeeper profile'],"['Low passing accuracy', 'Limited shot-stopping event volume']","Tempo Controller, Progressive Carrier, Ball Winner","50.0, 48.8, 45.9",44.68,1,1. Angus Gunn | Goalkeeper,Goalkeeper | Low Usage / Limited Impact,100.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,Jack Hendry,Right Center Back,25.0,52.0,2,13,3,Defender,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,59.29,Rotation / Contributor,['Balanced profile without one dominant strength'],['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Balanced Role","70.2, 67.9, 54.6",59.29,2,2. Jack Hendry | Right Center Back,Balanced Role | Rotation / Contributor,66.67
UEFA Euro,2024,Euro,Euro_2024,Scotland,Grant Campbell Hanley,Center Back,25.0,40.0,2,5,4,Defender,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,58.92,Rotation / Contributor,['Balanced profile without one dominant strength'],['No clear major weakness from selected indicators'],"Progressive Carrier, Tempo Controller, Ball Winner","72.4, 71.0, 63.2",58.92,3,3. Grant Campbell Hanley | Center Back,Balanced Role | Rotation / Contributor,66.67
UEFA Euro,2024,Euro,Euro_2024,Scotland,Kieran Tierney,Left Center Back,25.0,28.0,2,6,5,Defender,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,57.86,Rotation / Contributor,['Balanced profile without one dominant strength'],"['Limited xG generation', 'Low shot volume']","Progressive Carrier, Tempo Controller, Pressing Player","73.3, 64.7, 60.6",57.86,4,4. Kieran Tierney | Left Center Back,Balanced Role | Rotation / Contributor,66.67
UEFA Euro,2024,Euro,Euro_2024,Scotland,Anthony Ralston,Right Wing Back,38.0,70.0,3,2,7,Defender,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,51.79,Rotation / Contributor,['Balanced profile without one dominant strength'],"['Limited xG generation', 'Low shot volume']","Ball Winner, Pressing Player, Progressive Carrier","69.9, 60.6, 56.0",51.79,5,5. Anthony Ralston | Right Wing Back,Balanced Role | Rotation / Contributor,100.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,Andrew Robertson,Left Wing Back,38.0,10.0,3,3,8,Defender,Ball Winner,Balanced Offensive Role,Ball Winner,57.46,Rotation / Contributor,['Strong ball-winning activity'],"['Limited xG generation', 'Low shot volume']","Ball Winner, Pressing Player, Tempo Controller","77.7, 62.5, 60.9",57.46,6,6. Andrew Robertson | Left Wing Back,Ball Winner | Rotation / Contributor,100.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,Billy Gilmour,Right Defensive Midfield,45.0,52.0,2,14,9,Midfielder,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,62.68,Rotation / Contributor,['Balanced profile without one dominant strength'],['No clear major weakness from selected indicators'],"Pressing Player, Tempo Controller, Progressive Carrier","70.6, 66.6, 65.6",62.68,7,7. Billy Gilmour | Right Defensive Midfield,Balanced Role | Rotation / Contributor,66.67
UEFA Euro,2024,Euro,Euro_2024,Scotland,Callum McGregor,Left Defensive Midfield,45.0,28.0,3,8,11,Midfielder,Balanced Role,Balanced Offensive Role,Defensive Contributor,72.33,Important Player,['Strong passing accuracy'],['No clear major weakness from selected indicators'],"Pressing Player, Tempo Controller, Balanced Role","78.8, 77.8, 72.6",72.33,8,8. Callum McGregor | Left Defensive Midfield,Balanced Role | Important Player,100.0
UEFA Euro,2024,Euro,Euro_2024,Scotland,Scott McTominay,Center Attacking Midfield,78.0,40.0,1,4,18,Midfielder,Pressing Player,Balanced Offensive Role,Pressing Specialist,62.49,Rotation / Contributor,"['High pressing activity', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Box Threat","88.1, 79.4, 76.7",62.49,9,9. Scott McTominay | Center Attacking Midfield,Pressing Player | Rotation / Contributor,33.33
UEFA Euro,2024,Euro,Euro_2024,Scotland,Che Adams,Center Forward,105.0,40.0,2,10,23,Forward,Pressing Player,Balanced Offensive Role,Pressing Specialist,49.26,Low Usage / Limited Impact,['High pressing activity'],['No clear major weakness from selected indicators'],"Pressing Player, Ball Winner, Box Threat","87.0, 65.3, 56.6",49.26,10,10. Che Adams | Center Forward,Pressing Player | Low Usage / Limited Impact,66.67
UEFA Euro,2024,Euro,Euro_2024,Scotland,John McGinn,Left Center Forward,100.0,32.0,1,7,24,Forward,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,37.9,Low Usage / Limited Impact,['Balanced profile without one dominant strength'],"['Limited xG generation', 'Low shot volume']","Pressing Player, Progressive Carrier, Balanced Role","72.7, 42.6, 39.0",37.9,11,11. John McGinn | Left Center Forward,Balanced Role | Low Usage / Limited Impact,33.33
UEFA Euro,2024,Euro,Euro_2024,Serbia,Predrag Rajković,Goalkeeper,8.0,40.0,1,1,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,36.73,Low Usage / Limited Impact,['Active in recoveries'],"['Low passing accuracy', 'Low clearance activity', 'Limited shot-stopping event volume']","Ball Winner, Progressive Carrier, Tempo Controller","50.6, 44.8, 43.4",36.73,1,1. Predrag Rajković | Goalkeeper,Goalkeeper | Low Usage / Limited Impact,100.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,Milos Veljkovic,Right Center Back,25.0,52.0,1,13,3,Defender,Tempo Controller,High-Volume Passer,Balanced Defensive Role,62.35,Rotation / Contributor,"['High passing involvement', 'Strong passing accuracy', 'High carry volume']","['Limited xG generation', 'Low shot volume']","Tempo Controller, Progressive Carrier, Balanced Role","94.9, 93.7, 50.4",62.35,2,2. Milos Veljkovic | Right Center Back,Tempo Controller | Rotation / Contributor,100.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,Nikola Milenković,Center Back,25.0,40.0,1,4,4,Defender,Tempo Controller,High-Volume Passer,Balanced Defensive Role,70.72,Important Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume']","['Limited xG generation', 'Low shot volume']","Tempo Controller, Progressive Carrier, Ball Winner","97.1, 94.8, 74.2",70.72,3,3. Nikola Milenković | Center Back,Tempo Controller | Important Player,100.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,Strahinja Pavlović,Left Center Back,25.0,28.0,1,2,5,Defender,Pressing Player,High-Volume Passer,Pressing Specialist,70.61,Important Player,"['High passing involvement', 'High pressing activity', 'Strong ball-winning activity']","['Limited xG generation', 'Low shot volume']","Pressing Player, Ball Winner, Progressive Carrier","91.2, 90.2, 79.9",70.61,4,4. Strahinja Pavlović | Left Center Back,Pressing Player | Important Player,100.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,Andrija Živković,Right Wing Back,38.0,70.0,1,14,7,Defender,Pressing Player,Balanced Offensive Role,Pressing Specialist,61.55,Rotation / Contributor,['High pressing activity'],"['Limited xG generation', 'Low shot volume']","Pressing Player, Progressive Carrier, Tempo Controller","82.3, 69.1, 62.2",61.55,5,5. Andrija Živković | Right Wing Back,Pressing Player | Rotation / Contributor,100.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,Filip Kostić,Left Wing Back,38.0,10.0,1,11,8,Defender,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,25.79,Low Usage / Limited Impact,['Balanced profile without one dominant strength'],"['Limited xG generation', 'Low shot volume']","Ball Winner, Balanced Role, Progressive Carrier","42.7, 28.5, 23.9",25.79,6,6. Filip Kostić | Left Wing Back,Balanced Role | Low Usage / Limited Impact,100.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,Saša Lukić,Right Defensive Midfield,45.0,52.0,1,22,9,Midfielder,Tempo Controller,High-Volume Passer,Balanced Defensive Role,66.78,Important Player,"['High passing involvement', 'Strong passing accuracy', 'High carry volume']","['Limited xG generation', 'Low shot volume']","Progressive Carrier, Tempo Controller, Pressing Player","85.5, 85.3, 76.1",66.78,7,7. Saša Lukić | Right Defensive Midfield,Tempo Controller | Important Player,100.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,Nemanja Gudelj,Left Defensive Midfield,45.0,28.0,1,6,11,Midfielder,Balanced Role,Balanced Offensive Role,Balanced Defensive Role,46.49,Low Usage / Limited Impact,['Strong passing accuracy'],"['Limited xG generation', 'Low shot volume', 'Limited ball-winning activity']","Tempo Controller, Progressive Carrier, Pressing Player","75.4, 69.1, 41.7",46.49,8,8. Nemanja Gudelj | Left Defensive Midfield,Balanced Role | Low Usage / Limited Impact,100.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,Dušan Vlahović,Right Attacking Midfield,78.0,52.0,1,7,17,Midfielder,Box Threat,Finisher / Shot Threat,Pressing Specialist,54.28,Rotation / Contributor,"['High shot volume', 'High pressing activity']",['Low passing involvement'],"Pressing Player, Box Threat, Ball Winner","92.7, 85.1, 74.2",54.28,9,9. Dušan Vlahović | Right Attacking Midfield,Box Threat | Rotation / Contributor,100.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,Sergej Milinković-Savić,Left Attacking Midfield,78.0,28.0,1,20,19,Midfielder,Tempo Controller,High-Volume Passer,Ball Winner,78.52,Important Player,"['High passing involvement', 'High carry volume', 'Strong ball-winning activity']",['No clear major weakness from selected indicators'],"Progressive Carrier, Ball Winner, Tempo Controller","85.5, 81.3, 80.6",78.52,10,10. Sergej Milinković-Savić | Left Attacking Midfield,Tempo Controller | Important Player,100.0
UEFA Euro,2024,Euro,Euro_2024,Serbia,Aleksandar Mitrović,Center Forward,105.0,40.0,1,9,23,Forward,Pressing Player,Balanced Offensive Role,Pressing Specialist,51.46,Rotation / Contributor,['High pressing activity'],['Limited ball-winning activity'],"Pressing Player, Box Threat, Balanced Role","92.7, 72.3, 47.9",51.46,11,11. Aleksandar Mitrović | Center Forward,Pressing Player | Rotation / Contributor,100.0
UEFA Euro,2024,Euro,Euro_2024,Slovakia,Martin Dúbravka,Goalkeeper,8.0,40.0,2,1,1,Goalkeeper,Goalkeeper,Build-Up Goalkeeper,Goal Prevention,48.02,Low Usage / Limited Impact,['Active in recoveries'],"['Low passing accuracy', 'Low clearance activity', 'Limited shot-stopping event volume']","Progressive Carrier, Ball Winner, Tempo Controller","61.7, 60.6, 53.6",48.02,1,1. Martin Dúbravka | Goalkeeper,Goalkeeper | Low Usage / Limited Impact,100.0
